sampleNumber,pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,emotion
1693,170.1874,486.4217,228.5283,0.000228,1.476313,373.4313,2510.802,Neutral
1694,88.56952,196.8768,160.6614,0.000331,2.050438,366.5183,2813.058,Neutral
1695,127.1622,595.3162,218.7061,0.000343,1.31225,880.9833,3786.849,Neutral
1696,139.9292,563.2015,263.7579,0.000533,1.558313,2115.223,4762.984,Neutral
1697,124.4343,178.327,161.1523,0.000261,1.31225,968.0992,1723.474,Neutral
1698,138.1446,173.9078,162.0864,0.00033,1.804438,1193.119,3159.423,Neutral
1699,127.6163,186.7411,158.8211,0.000348,1.476313,1811.392,4317.407,Neutral
1700,80.07991,189.2733,154.3345,0.000654,1.722375,2127.667,4153.65,Neutral
1701,175.3784,244.0157,203.3859,0.003068,1.374938,879.1463,2716.794,Neutral
1702,171.78,242.646,199.4795,0.005875,1.527688,1108.595,2527.031,Neutral
1703,95.39983,228.2183,193.0765,0.001732,1.52775,2943.789,4477.16,Neutral
1704,178.8703,229.7213,199.5236,0.00307,1.986063,2489.533,4841.926,Neutral
1705,179.673,268.1315,208.6567,0.00178,1.145813,2416.689,4640.498,Neutral
1706,100.3087,305.9182,195.3016,0.002281,1.512125,834.2377,2222.061,Neutral
1707,183.6218,217.0121,193.1222,0.003228,1.286688,1480.763,4789.629,Neutral
1708,79.08704,206.2134,153.0729,0.002707,1.440688,772.6245,3585.853,Neutral
1709,185.3189,236.4379,200.6852,0.001584,1.6805,1940.806,3481.671,Neutral
1710,192.1698,242.5309,210.4378,0.001133,1.604063,1495.892,3166.859,Neutral
1711,111.0903,265.8451,196.9901,0.003101,1.909688,817.5253,2911.093,Neutral
1712,82.08635,233.1525,193.1668,0.00146,1.6805,742.215,2546.856,Neutral
1713,191.8174,246.7765,209.6246,0.002226,1.756875,2238.779,4809.466,Neutral
1714,177.6537,273.7929,217.703,0.00246,1.52775,3201.197,4474.078,Neutral
1715,190.9206,267.9211,216.928,0.003405,1.680438,612.5737,2781.743,Neutral
1716,183.1181,280.9412,216.892,0.002187,1.77975,2228.919,3523.572,Neutral
1717,192.3447,280.6465,224.5928,0.004306,1.547625,933.9757,2176.438,Neutral
1718,184.3026,238.2777,207.8061,0.001733,2.263438,571.1009,3246.975,Neutral
1719,194.9109,593.8299,250.8863,0.001561,1.604125,1741.551,3489.872,Neutral
1720,201.554,321.1567,239.7821,0.001368,1.375,1233.086,2980.084,Neutral
1721,179.8295,242.6,207.3429,0.002234,1.83325,1315.277,3169.336,Neutral
1722,192.255,469.9799,224.7834,0.002186,1.324063,1165.459,2306.348,Neutral
1723,185.6589,598.955,243.5498,0.002439,1.451313,1641.105,3964.29,Neutral
1724,194.4953,250.9613,213.6251,0.001951,1.909625,111.2481,3099.585,Neutral
1725,179.6838,266.8601,207.5496,0.003217,1.680438,2866.962,5046.507,Neutral
1726,110.4101,234.7142,199.0121,0.004712,1.979688,1071.805,3122.415,Neutral
1727,166.6311,233.3166,202.0524,0.001726,1.9035,2700.713,4335.285,Neutral
1728,182.6692,227.5043,203.1349,0.001185,2.055813,1996.87,N/A,Neutral
1729,188.6983,268.7423,214.97,0.002229,1.979625,589.552,3140.186,Neutral
1730,186.9734,252.7888,213.7636,0.001853,1.370563,1255.121,2634.007,Neutral
1731,183.256,258.892,210.5834,0.001893,1.522813,942.0252,2677.099,Neutral
1732,177.783,243.8636,207.4076,0.003324,1.675063,2389.783,4312.095,Neutral
1733,180.9134,270.8662,212.8986,0.002803,1.522813,1026.772,2496.516,Neutral
1734,188.323,595.5084,215.0367,0.001211,1.446688,1132.311,1964.665,Neutral
1735,201.7939,235.629,217.9129,0.00112,2.055813,1937.139,3071.68,Neutral
1736,191.5036,250.9261,210.3149,0.001623,1.675125,622.3544,2527.507,Neutral
1737,191.0786,253.3084,211.626,0.00139,1.656063,1695.231,3220.415,Neutral
1738,179.6842,255.8742,203.5661,0.001543,1.9035,1922.255,3303.476,Neutral
1739,177.3838,248.2291,201.1103,0.001651,1.598938,2374.32,3817.785,Neutral
1740,188.2136,528.5187,219.2053,0.000457,1.598938,792.5666,2756.568,Neutral
1741,176.1381,235.3446,193.7793,0.001025,2.055813,2577.409,4834.107,Neutral
1742,178.4243,247.2125,199.5257,0.001124,1.675063,2775.164,4883.876,Neutral
1743,207.6002,240.4981,226.397,0.000532,1.522813,1666.252,3255.338,Neutral
1744,186.4057,260.8667,212.6473,0.001501,1.827375,1743.339,3479.776,Neutral
1745,181.4384,248.4025,207.3547,0.004834,1.675063,2682.08,4770.994,Neutral
1746,184.9485,260.244,207.2135,0.001457,2.05575,2674.223,4145.186,Neutral
1747,178.7588,247.6475,205.3629,0.001426,1.522813,1126.682,2886.465,Neutral
1748,184.6989,579.7043,253.6695,0.001001,1.725875,900.8323,1939.114,Neutral
1749,188.0838,230.5548,198.566,0.001665,1.21825,1311.601,3407.542,Neutral
1750,75.51537,221.4449,175.8543,0.000746,1.21825,1372.745,3348.749,Neutral
